100
3 3
4 33 32894
4 24 21172
2 45 56012
40 50 42648
22 47 20388
25 35 63244
5 27 84184
2 13 13261
18 27 51569
12 39 12003
28 40 63598
25 50 22713
35 42 91467
36 39 67081
7 17 53995
7 31 23362
19 25 79292
16 39 66034
12 29 14392
28 49 23135
16 19 76812
8 33 16213
15 29 96677
13 34 62221
16 28 68914
14 23 52585
1 35 28214
25 48 95849
14 24 31772
3 38 22902
9 12 89678
41 42 72599
3 17 93821
24 29 45820
14 35 62611
29 46 9279
6 13 48518
6 32 3974
35 41 52408
31 50 23243
21 43 71964
16 48 57686
9 43 62418
19 41 24431
11 50 67115
11 17 31032
4 49 302
17 48 49237
15 45 15254
11 24 64087
17 34 13851
28 33 8228
27 34 70797
11 42 24058
3 7 83960
35 38 2906
2 20 38822
5 32 11811
20 38 45448
10 39 18729
28 50 27019
37 44 30161
3 41 95434
1 40 50497
19 32 70863
37 38 12580
3 12 88525
26 50 73921
23 32 25436
12 40 21956
7 29 4385
31 35 4687
1 21 70239
3 46 6336
9 18 55467
14 46 62143
28 32 63824
24 25 36058
17 18 58441
19 39 42281
7 23 6317
3 10 28563
13 41 20868
33 45 57770
20 31 33603
1 9 27192
32 48 26687
8 19 66045
27 41 91441
15 16 87293
10 26 53066
1 24 77526
11 20 84185
5 9 87085
2 22 31221
6 39 95412
3 35 63185
28 45 69532
2 7 52964
4 34 91856
5 28 64289
26 42 86178
9 39 16125
35 45 37068
1 13 67150
4 11 34676
19 26 97232
18 25 90890
2 29 31820
27 32 54339
23 36 28579
30 45 91532
19 40 59657
34 36 76469
5 23 22824
30 31 84067
41 48 60848
37 47 14881
2 14 37518
9 16 67977
29 45 49945
13 28 71139
9 24 7776
5 6 38073
11 31 30938
3 44 74729
7 40 13538
10 37 25873
13 39 75696
5 35 4483
37 43 61415
16 31 25850
26 35 91594
32 37 96813
15 37 72483
19 34 36369
23 29 40430
38 42 56372
19 36 878
4 48 43396
14 19 35577
8 31 76786
24 48 26237
16 32 32422
7 12 6953
27 33 47535
10 42 28775
13 25 96951
40 41 78934
5 40 86469
10 45 61723
10 46 59719
21 35 65860
17 47 80929
5 46 4620
35 49 83480
1 49 70847
8 37 46763
19 28 81083
12 48 96611
40 42 31408
9 14 20776
13 50 82045
48 50 47752
2 47 29831
23 42 959
44 50 37044
12 32 42542
32 34 61196
14 48 96029
21 50 6759
24 46 60228
30 48 33615
2 25 57407
38 40 42776
26 29 20900
2 43 66659
1 28 22279
8 43 72767
9 40 70944
1 39 143
12 36 83611
16 20 1438
11 28 92632
6 18 14369
21 37 5149
14 32 66808
26 37 62209
41 43 13737
6 27 23351
2 42 53150
3 26 36793
20 28 84914
11 25 64554
21 41 18860
19 47 66287
33 43 48017
6 29 10732
12 20 85415
33 37 82942
13 27 2854
29 37 1051
14 29 12414
11 47 6067
5 8 56873
18 31 42654
13 23 60567
43 46 79299
21 44 71815
4 46 41617
31 38 27033
39 46 73692
42 50 49207
1 31 26265
9 15 40670
14 42 568
27 29 94568
27 47 51752
33 46 86317
36 48 93735
20 46 97448
4 18 88481
5 44 49375
1 6 56202
10 23 67365
14 28 93732
9 36 75343
14 50 32542
41 47 77619
1 10 55648
40 47 49008
45 47 73099
44 49 25748
7 42 91181
15 31 16089
1 34 78034
21 28 75154
2 49 66351
9 38 4688
9 33 63334
10 36 55601
4 23 80857
5 33 69059
37 48 85015
8 47 94642
16 50 58962
2 38 39288
19 27 86451
7 39 13075
28 30 16565
34 47 82959
28 48 72349
30 40 12801
38 49 45549
22 35 13291
33 36 71831
4 41 10850
10 17 93258
14 38 35597
28 34 89457
17 26 53846
20 23 3391
14 17 45304
16 27 39347
6 40 39876
1 25 56448
6 19 60802
13 22 57173
9 19 6381
15 42 23461
33 38 2845
4 27 61654
5 22 79887
11 33 27316
42 48 33252
7 32 57403
8 20 78410
1 8 32345
1 46 61942
5 14 91507
7 27 63463
13 37 66879
6 12 78300
38 48 1857
7 20 22038
34 40 93552
35 40 85649
6 7 67895
5 29 42131
39 48 72130
31 47 90751
4 19 77370
9 21 82363
11 21 58784
15 46 47191
3 40 89972
36 43 72903
2 28 80510
10 13 38128
19 49 82743
7 46 43223
23 30 13719
34 37 74108
3 16 21323
15 18 42467
7 33 10763
21 36 53814
19 43 49173
5 21 7682
18 45 22373
43 50 40464
17 37 59707
10 38 33469
33 35 48890
14 43 57519
19 37 98850
8 28 37442
11 15 93738
31 44 895
19 21 6852
37 40 55592
33 34 86710
9 11 95720
30 37 47676
23 31 55783
31 46 76286
3 43 10736
11 26 89028
1 38 85390
22 24 39762
4 17 94945
15 39 66732
12 27 92907
5 7 42512
37 50 83425
17 29 54249
15 44 21932
14 41 67734
18 48 21593
27 45 18334
24 36 84531
17 36 21986
8 17 98757
17 35 4114
12 19 62141
4 42 53331
32 38 1722
38 50 75296
19 44 64817
8 10 83009
15 32 53799
3 34 8606
7 19 14378
19 22 95106
22 49 66428
4 5 2318
27 44 60602
1 50 28405
15 36 55839
21 47 51513
20 26 21536
7 10 73777
14 18 11294
37 46 12564
18 20 8800
20 40 62391
11 32 44755
31 45 45118
34 48 28659
44 45 92866
8 27 89681
21 29 18928
15 50 35561
14 31 24151
16 46 83825
26 34 70489
32 49 22046
9 30 82692
1 43 87676
5 16 73166
3 32 39394
30 38 7548
11 48 88110
22 39 96725
31 43 63905
18 40 18695
3 6 87756
24 42 12130
28 38 82636
2 16 8201
6 45 7800
10 34 10150
9 32 40592
36 42 45152
2 24 23085
11 12 74332
3 15 40929
24 43 686
25 41 33441
1 20 64475
19 38 37329
6 48 37917
22 32 10175
6 21 99568
7 47 34363
17 38 80063
14 20 25326
16 18 34427
1 22 44668
18 26 51810
20 32 71973
21 46 82599
30 33 19803
32 43 21406
27 39 43503
4 12 48953
4 13 6924
20 35 42300
36 47 69504
50 615
17 31 29046
9 33 26751
36 46 98772
11 37 17652
17 34 56621
17 32 33390
16 26 80340
10 43 88400
12 30 8554
11 13 79644
36 49 7537
6 50 23603
5 25 31148
23 48 52697
2 17 30293
23 38 84425
18 46 97689
26 37 74549
6 32 3019
19 21 79682
12 21 85641
7 29 39581
34 45 7782
30 40 50675
30 47 79437
1 33 39824
40 47 75354
26 33 19298
7 16 1906
7 28 83265
7 23 66984
8 28 35234
18 22 10470
47 48 98828
14 49 32518
14 35 75775
41 42 95522
6 35 60727
1 21 22247
14 38 965
1 39 98376
5 14 86809
23 29 88978
2 38 34459
37 46 89945
32 41 42975
20 36 16956
27 46 29190
9 23 86016
22 34 77212
5 39 88767
37 43 65393
3 28 95257
7 41 76827
14 37 37565
28 41 4312
10 45 17812
2 15 21373
8 20 12668
35 50 87767
14 19 7795
34 43 58246
4 29 93058
22 49 36323
39 48 27514
31 38 47311
29 35 22984
13 47 76081
7 50 89359
17 36 46638
39 46 8748
6 16 99885
3 26 30986
6 24 18224
16 28 42042
16 19 67396
11 24 3420
24 29 24689
3 37 26298
3 33 1826
15 24 62797
16 50 95589
21 42 45023
45 48 73327
29 47 74103
12 20 38532
22 37 91512
14 48 94714
12 31 23936
27 29 9214
17 41 29477
35 48 43715
11 39 65288
11 14 69036
1 38 90117
16 34 3631
40 41 25697
25 49 25574
11 29 67255
24 50 63179
27 32 88737
10 23 60590
16 23 35616
34 44 50588
4 47 2094
24 37 54765
11 50 41795
12 41 40839
46 49 88313
20 39 70676
29 48 19523
23 27 74017
16 41 66670
25 48 7915
15 40 78015
17 25 24690
7 47 361
25 26 24998
41 48 99611
8 49 70409
23 33 99299
24 41 60959
1 26 55279
11 21 20584
28 44 86049
43 49 69266
10 38 69910
2 34 29491
33 50 9994
1 46 819
24 48 14664
12 22 92563
9 45 67545
8 29 83911
32 42 60813
25 32 85253
13 37 62962
29 37 68372
3 18 66210
10 17 72432
29 30 35779
5 32 52833
4 45 55529
18 49 46086
1 23 78597
5 23 23941
1 6 28626
23 41 71141
7 14 53667
48 50 2311
16 24 28191
3 32 92053
21 46 67268
27 31 90020
9 50 11559
17 30 81151
12 37 91962
11 27 53745
31 39 88016
16 17 59507
20 44 42934
25 43 99989
1 37 29354
10 39 90083
12 23 43405
27 40 10859
26 28 77265
12 36 52968
12 16 92989
4 28 42494
5 12 12162
27 45 37441
43 48 84518
24 32 19824
8 18 90371
21 43 65397
20 33 51647
16 18 7939
22 39 97808
37 50 32140
19 27 54668
12 34 95842
31 32 13490
12 28 72275
2 8 95296
16 44 29595
34 50 9262
37 45 3578
3 29 87015
22 48 82124
36 41 44523
3 15 47107
24 47 35673
8 9 6408
2 6 50442
18 28 52787
3 6 78610
27 49 18818
3 27 59220
24 34 228
2 30 21278
32 40 77011
37 42 13999
4 37 81093
23 32 40512
21 39 10007
8 26 43189
4 31 74812
33 34 62702
20 42 57482
33 38 43444
5 38 23128
1 35 45161
16 33 77778
2 7 13269
5 8 38965
18 30 3745
14 31 11684
18 23 18618
8 30 52566
7 42 73802
4 46 10804
11 32 93287
17 22 8833
16 35 8725
4 5 30216
14 34 36288
15 49 15517
10 20 46620
31 45 97068
18 33 26479
12 15 32284
13 25 59341
31 36 74116
20 50 37436
10 14 34519
3 5 41020
29 34 39858
34 38 37008
40 49 71275
11 40 50176
31 40 44944
20 27 10172
36 38 19920
7 20 41935
22 29 61570
3 23 66885
5 16 70449
26 48 39489
2 31 40081
3 43 49795
14 32 44925
14 26 38360
6 9 41814
13 32 72409
12 19 27578
7 30 93470
25 44 30012
21 31 93094
16 22 85454
32 45 3198
35 40 33063
21 41 25867
24 49 87923
4 41 61006
24 33 43130
9 31 96760
8 41 65479
4 25 39892
11 26 34236
42 49 42183
3 47 97823
38 42 25064
13 50 88664
9 20 44014
12 50 76631
3 25 55908
14 46 25278
16 37 11411
42 50 76955
20 34 48224
9 22 826
31 37 20860
8 40 95200
26 43 66368
33 47 72562
2 29 31124
35 45 12695
5 37 5914
36 50 7608
1 25 78274
5 36 12997
3 12 6758
4 35 43839
4 16 72591
10 34 52066
15 33 14044
7 9 65921
20 29 49115
20 25 67360
20 31 47162
27 42 68884
13 31 90686
3 36 80652
8 33 63781
14 36 24025
21 27 56206
10 35 49996
4 17 34254
24 25 16410
12 39 41111
8 21 4120
1 17 85694
9 26 79185
26 38 34416
2 36 91342
2 21 14836
7 37 89908
37 47 7933
2 14 36910
22 38 73546
20 45 82182
18 26 13670
22 25 84751
1 4 34307
13 15 26268
5 26 69337
3 40 3380
13 48 76806
15 36 26888
11 25 72398
23 28 63698
19 20 53349
8 32 27144
3 49 21324
9 39 30781
21 23 35164
27 35 96176
7 31 38964
5 40 91003
15 39 74766
30 45 45879
17 24 23200
17 20 6158
19 45 16075
20 47 56292
1 15 90640
5 9 44900
34 49 39012
19 35 10992
5 48 18290
12 43 3577
3 24 58527
31 43 35556
30 38 14584
20 26 52247
42 47 40945
17 23 18580
17 43 28865
25 30 36317
13 36 89723
27 28 58005
18 37 20114
17 28 51969
20 35 47990
13 21 71825
34 39 20766
8 39 94577
27 43 71176
19 39 14487
32 50 26111
6 40 98439
1 20 5602
9 18 82243
2 35 92556
22 45 32998
28 35 7008
6 38 56991
17 39 5994
3 34 9618
12 24 42839
34 47 73817
11 30 70464
3 38 27726
28 32 33966
35 46 68879
11 22 95265
14 27 13865
8 19 81371
21 47 49999
25 33 26293
8 24 88148
25 31 28001
22 32 60004
6 48 69142
16 45 21281
9 24 62260
15 18 456
2 23 70945
10 48 71073
11 41 66191
15 50 91352
42 43 56647
23 40 64627
22 47 67328
28 33 91542
9 25 4367
3 35 14288
4 50 37291
1 8 59677
12 35 12973
26 49 94891
19 28 10878
12 46 5306
6 14 63308
27 37 55686
7 8 40266
26 47 43187
5 21 40747
32 38 10925
31 50 64398
31 48 28654
29 40 42849
31 49 74220
33 46 69566
15 20 44539
2 41 16968
8 12 16005
29 43 80026
18 36 51038
23 37 25922
4 42 75701
34 41 84701
13 28 9478
25 42 65277
13 42 15078
12 27 32847
13 38 70162
18 29 18499
7 22 59000
6 12 87873
35 37 27192
43 45 13667
2 27 44633
1 42 10952
7 35 88216
2 16 14675
12 18 59955
10 22 66731
2 26 56819
29 32 67720
7 46 72361
27 47 87100
23 46 16618
19 30 67872
6 23 58646
10 30 59980
34 37 77539
37 38 77913
30 32 78639
8 50 27695
5 30 87254
17 33 17096
21 32 47998
14 47 44705
10 42 38065
15 16 9930
6 34 16834
2 28 75189
2 44 88072
19 34 66135
26 27 33666
28 42 16501
37 49 1375
30 42 49074
23 43 19533
10 13 46966
27 38 20282
5 24 84673
28 47 33013
17 48 1432
3 4 81236
2 25 64656
21 24 9473
25 39 65872
20 46 822
27 50 56415
16 30 12761
11 23 44783
26 35 91978
5 15 97539
18 42 45636
32 39 8478
47 49 87030
15 21 74348
11 33 71521
27 48 91946
41 43 37642
17 19 76617
2 33 96654
4 27 39852
39 44 97816
6 19 63447
19 46 38963
12 49 18881
35 44 5811
2 3 29859
8 47 36170
12 32 14729
46 47 15117
2 19 64983
22 35 50626
14 18 61542
6 46 63625
3 9 41589
35 36 14868
10 29 56879
7 45 38457
2 20 80869
4 40 97917
17 47 35647
14 30 80849
19 23 65232
21 25 53617
15 25 90566
31 41 73851
18 20 10245
1 12 42098
6 7 80039
15 35 23789
9 40 13943
6 25 76835
34 40 5675
6 41 78075
20 32 78227
11 49 17057
32 37 80633
14 17 70308
19 38 3038
29 41 70601
4 38 81474
30 36 80709
21 36 44792
44 50 24732
4 10 84103
29 44 16694
3 41 81742
42 48 37498
3 22 89141
10 12 42614
26 30 60592
4 48 87603
1 22 56056
1 7 90636
41 47 57493
17 27 37674
29 31 55805
1 28 79949
29 42 35888
38 44 92973
1 30 20267
14 25 817
7 40 75482
20 22 80702
27 44 46722
7 26 61067
17 37 7818
9 19 61747
25 34 1429
2 42 25070
15 34 37405
9 43 478
26 40 39157
37 44 39667
6 26 21633
25 45 96479
30 43 32081
10 46 80175
32 34 58657
18 24 4766
29 45 74764
22 50 65519
24 43 27458
26 42 35826
1 41 31826
31 44 44742
10 19 51729
15 29 77781
24 45 53578
6 13 65778
3 44 87716
29 33 68664
5 13 61024
27 34 26473
25 35 56268
8 36 46706
16 21 87197
1 13 68896
33 40 72605
11 46 59163
1 10 40171
40 43 44855
26 41 93545
30 50 48418
33 49 46618
25 40 43339
22 28 42393
17 18 61721
22 33 43463
1 50 82512
29 46 58678
36 37 85505
44 47 74029
5 41 52990
37 48 87844
50 651
13 40 41580
23 29 53282
16 20 67266
16 30 48381
23 48 62870
8 18 4274
1 42 66631
22 36 78497
21 28 257
4 45 30526
16 44 90077
23 42 80812
20 21 43104
11 45 73513
22 44 86564
14 41 83338
33 40 17691
4 29 4571
22 32 58100
6 25 18761
21 26 63425
3 48 89605
30 33 79800
31 48 83559
26 32 94869
33 45 22590
23 25 97097
10 39 55609
14 15 90728
23 45 67489
4 21 50880
22 40 10167
3 29 23475
8 37 31364
18 37 62474
23 32 54971
25 34 16302
31 33 41492
7 37 72426
15 19 39252
35 36 39507
27 43 7547
15 47 62097
34 40 13386
37 40 88115
13 19 50462
15 25 74884
14 25 19834
13 28 10186
18 39 86756
12 42 98130
17 26 25112
12 28 87941
15 40 43469
25 33 93782
16 34 86301
5 26 19206
3 39 2881
18 38 94197
6 49 30106
14 29 87576
40 41 13072
13 48 10137
8 33 45963
19 26 78548
11 37 30519
7 34 7633
24 32 83649
16 26 72679
17 20 57205
11 40 21895
24 40 18631
21 49 29357
33 47 13886
1 5 80938
22 38 13681
5 49 13379
22 33 68668
35 45 92713
3 34 53986
22 26 56650
29 36 3446
11 35 78083
15 21 34425
5 12 44261
2 40 564
45 50 54518
11 17 82542
25 44 56772
8 35 52250
10 41 36900
24 50 64268
12 44 98799
22 35 12403
5 18 15300
3 16 25355
3 50 57333
4 41 66271
11 46 72394
2 48 97095
9 41 42381
8 14 40490
45 46 11880
22 42 87296
1 49 57146
35 39 54538
30 32 78627
3 35 95996
8 13 54376
20 46 21731
4 9 72947
14 19 75031
6 21 48507
11 31 68451
36 47 60639
15 49 25540
27 47 31742
2 4 21420
39 47 10654
6 17 27314
29 33 54913
18 32 19525
24 36 65027
5 21 12287
3 12 45003
13 36 13152
9 18 52141
14 37 49199
15 17 35971
17 49 68798
15 33 58455
20 41 4617
7 36 82836
14 33 85320
1 43 45799
7 10 5778
13 33 34527
21 23 59887
43 47 67183
2 29 18409
19 41 80158
4 30 30022
32 48 26502
24 33 80974
2 9 58457
21 42 26143
25 49 1730
28 40 90742
44 50 4734
14 39 87858
16 32 92190
19 21 88610
18 31 74167
1 48 45802
19 37 16072
6 24 82576
4 48 8882
1 9 31512
20 49 98263
1 20 48961
13 50 19470
20 26 45089
9 49 10547
4 43 8921
15 35 1929
23 36 69386
18 42 14893
12 41 28597
2 31 32237
47 50 94648
6 35 63277
30 45 52503
44 45 29501
16 39 79335
35 40 34503
30 36 6952
11 12 8440
7 17 25482
2 10 91361
10 21 33477
7 9 49793
12 26 71157
21 43 20390
6 22 69512
10 48 25189
2 32 10011
6 43 95945
20 43 797
16 43 95151
12 25 56049
33 38 54991
8 11 87730
6 40 35944
13 18 19273
20 32 64557
21 30 60425
9 14 13363
1 41 27722
14 49 91104
27 29 56057
27 41 4252
29 50 65379
26 28 74038
8 38 4501
47 49 56411
2 36 88344
2 13 37524
25 42 93237
1 47 45680
26 38 87014
31 44 69744
6 34 76081
37 49 5946
5 13 1663
26 49 45834
3 15 36456
37 41 21815
28 30 32977
21 34 26915
36 41 72979
22 43 65827
14 21 96387
14 40 79305
2 27 10255
37 43 25402
24 31 74711
19 34 2572
8 36 74079
2 19 33458
17 28 30044
3 13 99232
5 45 62652
5 10 22159
29 49 77606
25 29 19908
2 39 20612
6 27 88479
7 14 92262
1 18 95857
3 6 24391
41 49 70290
13 22 75220
43 46 70064
7 11 16980
23 37 63271
6 19 71298
6 30 39548
14 31 90489
31 34 86074
37 47 96265
46 48 54497
35 47 45101
20 28 7364
5 37 59799
29 42 55812
5 35 16195
26 39 56231
45 47 35333
24 25 28985
26 47 22805
27 49 44485
28 31 26533
39 50 18234
20 35 83506
3 49 28614
17 40 22335
24 35 23795
28 34 27398
22 50 15981
5 31 20221
39 46 1728
37 38 58074
11 34 20103
5 30 10960
5 44 74866
33 43 58663
2 26 20519
36 44 62513
10 15 59359
1 22 77059
11 14 4139
13 21 3377
43 45 38547
24 41 93452
10 42 37115
6 28 93978
5 9 4652
23 43 95111
14 17 30231
3 32 19378
25 32 65229
11 42 24058
4 46 17805
36 46 84958
8 28 30304
21 37 7818
8 26 21409
28 44 77349
1 11 73637
9 42 27873
29 40 13908
29 38 38608
25 41 18941
6 46 24343
2 30 56041
41 45 25119
5 41 24854
6 31 9882
34 43 79675
20 44 47428
40 49 96584
18 34 70078
27 48 37200
38 45 1391
36 48 33828
19 28 31968
8 16 51685
10 16 46699
8 43 85755
18 41 44760
17 29 3591
18 28 91524
6 44 6534
24 38 18681
22 47 2305
10 28 4251
37 45 75893
1 16 56225
3 26 1301
3 46 41615
16 23 43793
12 16 56440
25 45 75458
2 49 37671
21 38 74131
8 24 17159
12 21 85658
25 36 80667
32 38 14352
19 22 18933
4 32 47489
2 33 43765
14 18 48510
31 37 35052
4 31 28509
29 30 14038
15 22 28152
1 13 7081
3 19 73556
3 20 61926
37 50 74802
16 42 40126
49 50 70062
38 48 2942
26 36 88263
23 27 61608
22 27 33667
1 26 43563
20 47 30298
14 42 33184
31 41 77505
2 50 53297
19 25 18352
38 39 79200
19 48 88608
27 30 30219
17 23 78151
1 12 13793
33 34 67402
33 36 91050
29 48 6854
6 20 78860
5 8 98860
5 46 10670
6 26 1958
23 34 71610
13 14 97047
11 43 50140
28 46 41538
12 17 34619
27 40 91736
20 48 9525
8 15 95529
32 46 83020
6 38 81689
14 27 533
17 41 14187
9 43 47082
26 40 73051
25 48 2328
24 47 60552
7 22 5628
24 34 67175
2 22 1134
4 39 25710
30 43 85096
35 44 66437
4 20 91219
14 48 87977
32 47 58049
12 14 275
11 23 13299
3 44 73211
15 16 49250
7 20 12515
1 36 17854
34 37 9743
7 30 99626
15 34 42517
2 6 82235
11 41 64022
13 32 39581
33 41 69552
42 49 65924
3 33 72576
32 34 78212
3 17 79503
15 50 99767
27 50 71870
1 46 54069
9 40 89966
43 44 97295
15 48 24455
3 21 52068
15 38 69109
8 32 66154
23 31 76236
10 18 98396
7 40 78865
4 8 94913
23 30 64294
9 45 29246
27 36 89182
42 46 47769
34 50 68095
7 24 67068
19 30 85182
18 27 42805
25 39 78286
33 48 52268
16 29 1331
47 48 92999
4 17 22012
11 19 51884
15 20 12901
11 13 58494
6 39 35148
24 29 60896
10 38 1792
20 24 17364
29 39 69734
13 16 82997
3 28 49700
16 41 90447
4 6 41711
13 44 93408
6 9 82502
31 36 3325
33 44 7324
44 47 71162
41 42 23731
15 39 27756
2 47 44801
3 5 38718
4 23 98304
24 48 96634
2 24 16689
39 43 86735
26 31 50590
36 40 4094
31 39 8360
38 50 15337
13 37 36182
24 45 7726
18 33 20369
18 23 12235
15 23 68591
20 25 92771
18 40 55797
16 33 53883
9 25 16359
17 30 8836
32 40 29248
34 35 94835
22 24 43707
5 11 31508
7 35 13695
13 35 80246
5 24 76893
19 50 94992
6 10 81123
4 22 44469
7 27 63446
17 37 20530
24 49 81790
8 9 48231
10 46 45694
12 29 25582
33 37 81383
8 49 41674
23 44 91983
46 50 77390
9 37 7887
1 17 73581
36 37 22863
20 34 69919
17 43 66252
19 23 38851
8 46 46843
9 21 33220
4 7 76944
14 26 33104
32 39 98471
29 45 57236
12 33 72298
19 43 58239
3 10 89168
9 15 48235
37 44 35212
27 28 24100
21 45 44705
21 31 80154
20 29 28048
31 47 94291
6 11 94730
36 49 38088
17 39 99310
18 47 42151
35 49 81585
12 47 39988
3 27 35956
19 44 76234
28 45 6670
28 50 79756
16 22 75766
5 15 37360
1 4 23426
25 31 44463
46 47 82610
28 49 10423
10 12 53004
16 35 75948
10 43 36989
30 39 50021
31 42 34393
19 29 85575
1 7 34387
28 33 78574
48 50 90813
11 49 9609
9 35 41166
23 49 41869
10 24 8555
10 50 97562
17 25 59325
7 33 99550
32 44 16708
4 33 887
7 29 87753
4 25 21661
43 49 87396
8 22 52619
14 23 41637
37 48 21835
25 27 86685
9 30 5137
4 24 77292
11 47 27973
6 47 41743
30 38 86518
30 50 2508
28 36 81352
20 30 66445
8 34 32617
10 45 63768
7 18 32120
26 27 40144
11 50 40604
5 38 55959
28 38 76766
2 20 29941
31 32 90599
8 12 79083
22 28 3540
41 48 11005
19 24 94048
14 24 97770
18 29 79442
6 8 30062
11 28 69408
24 44 39878
18 30 47443
14 45 98086
2 11 74818
26 30 17176
7 43 22062
23 41 3855
11 18 1751
34 44 10437
1 32 35603
16 19 79741
9 24 20339
22 23 54044
39 40 72389
1 8 54889
40 45 50786
19 49 57189
29 37 67631
42 45 4705
35 38 63492
1 23 416
3 14 80476
6 36 2199
20 22 3169
3 40 54948
14 22 66611
8 20 47455
31 43 82227
2 44 25136
1 28 40420
8 23 60577
11 20 39172
9 23 52911
6 48 40848
37 39 40479
16 27 21145
4 16 93593
26 43 24969
23 46 58196
38 40 73305
5 16 13243
12 19 11942
19 42 31013
3 22 55261
40 46 93203
11 21 90507
8 45 48365
19 31 2993
34 36 13738
17 22 33358
7 23 67106
3 18 77657
10 23 20443
4 38 24786
5 7 49425
16 49 49514
36 50 84616
23 47 66161
30 47 89598
39 42 58893
25 28 90283
50 665
38 44 67063
5 38 53495
4 49 25689
34 43 66573
5 9 28635
15 48 89020
11 38 64971
9 10 38445
2 11 57011
10 48 88420
16 26 87621
8 45 58007
2 18 16216
5 17 40492
16 22 50737
3 7 70630
12 43 3499
8 22 94092
21 24 3203
36 44 76206
29 45 9761
11 42 51417
13 44 91080
7 8 11848
9 45 37822
20 25 71149
27 38 18180
36 47 44563
24 34 63676
29 33 8259
3 44 21015
3 8 58756
11 22 92624
28 33 73301
1 16 19882
30 39 72303
3 49 460
40 48 49539
2 46 63668
44 46 16058
5 23 49711
4 29 28627
6 30 51093
24 32 49298
11 36 2864
3 6 93968
16 33 87364
22 47 74863
6 19 22906
11 16 27243
22 33 81430
12 42 76547
15 37 98588
22 36 77419
26 46 26988
12 14 54120
16 36 45955
26 42 52051
20 39 58413
42 45 62027
21 39 62441
1 29 56668
11 18 80332
3 46 53005
33 48 48841
5 50 30655
5 19 4268
6 42 73470
31 33 75181
27 35 74326
17 41 7474
12 38 4965
33 36 64922
11 50 865
3 4 49786
28 36 8397
6 25 76896
12 17 324
10 27 31037
14 23 90089
23 37 2232
6 46 76642
19 30 3664
31 50 38300
32 45 4908
26 27 59512
4 39 54930
1 11 95711
10 44 98187
3 45 32817
5 13 76233
13 45 43129
20 44 71600
4 45 36628
16 45 15058
40 47 17685
20 45 5491
32 41 53481
1 25 18776
6 47 13946
23 38 22461
1 2 6057
16 50 76684
29 32 18863
7 26 66429
35 36 14100
23 24 66201
12 16 6591
29 44 11255
8 11 82295
9 37 39574
31 43 53502
5 29 2036
33 46 19395
1 47 48289
10 29 37342
1 32 58743
25 49 9033
14 35 92861
40 41 11788
33 43 22582
5 40 70241
34 47 46453
21 44 22567
12 20 48872
15 17 89301
1 50 27128
12 19 34994
23 33 64321
17 38 75557
27 48 99987
21 29 77996
20 46 12431
2 13 1370
6 24 9543
22 38 63718
6 35 49035
9 42 9076
8 47 35350
16 34 50130
24 50 11188
11 25 21551
7 9 55720
9 33 83090
21 37 6412
10 24 3453
16 21 78163
9 11 41043
17 30 85625
16 37 34068
3 47 21279
5 39 50439
20 41 42002
10 41 76588
44 45 73526
1 40 76667
6 29 56557
12 33 91789
29 34 41050
2 29 40728
8 13 50854
12 41 96113
32 37 14268
31 39 18856
48 49 96243
3 5 70156
3 41 27596
34 44 7270
25 45 193
21 25 75567
11 47 31584
20 24 71535
19 22 83064
3 20 81017
44 48 49931
18 33 79834
4 31 37390
37 47 18280
5 22 62904
22 50 92095
25 30 57643
19 25 31808
11 28 21331
2 16 45115
32 39 14236
11 37 48151
22 35 13922
31 34 91425
3 22 38792
26 33 45909
43 44 38126
13 19 32845
17 50 42193
14 45 86450
27 30 25262
12 35 54926
4 44 35570
2 45 5134
15 42 87801
27 47 14739
29 30 72721
24 41 1212
11 32 85219
11 13 61326
1 18 46056
13 30 41389
8 38 97970
6 16 14959
23 25 86145
41 49 20367
6 20 43717
1 15 67125
33 50 26338
6 8 48271
14 21 47936
